2,2020-05-26 10:17:46.718,cff3134,00 01 00 77 00 10 14 85
4,2020-05-26 10:17:46.752,18ff1000,bd 03 00 04 00 00 00 00
4,2020-05-26 10:17:46.762,18ff1100,d9 03 ff 03 00 00 00 00
2,2020-05-26 10:17:46.774,18ff7100,06 08 10 08 14 08 d7 05
3,2020-05-26 10:17:46.777,18ff7201,01 08 22 08 1a 08 ef 03
3,2020-05-26 10:17:46.778,cff3134,00 01 00 57 00 10 14 85
1,2020-05-26 10:17:46.799,cf02ae2,e6 7c 2d 7d 10 7d 00 05
1,2020-05-26 10:17:46.800,8f02de2,f5 7c 1c 7d c8 80 00 00
1,2020-05-26 10:17:46.801,cf029e2,de d1 7d f4 b6 7c 00 05
2,2020-05-26 10:17:46.818,18ff7200,19 08 34 08 f6 07 db 03
3,2020-05-26 10:17:46.824,18ff7301,21 07 5c 08 05 04 e9 04
4,2020-05-26 10:17:46.860,18ff1001,f5 03 1b 04 00 00 00 00
2,2020-05-26 10:17:46.864,18ff7300,8a 08 37 08 fa 05 d6 04
4,2020-05-26 10:17:46.872,18ff1101,ee 03 19 04 00 00 00 00
1,2020-05-26 10:17:46.899,cf02ae2,f0 7c 29 7d 14 7d 00 05
1,2020-05-26 10:17:46.900,8f02de2,f5 7c 1c 7d c7 80 00 00
1,2020-05-26 10:17:46.901,cf029e2,4f d1 7d 6d b5 7c 00 05
3,2020-05-26 10:17:46.918,18ff7501,22 00 01 00 01 00 00 00
4,2020-05-26 10:17:46.942,18ff1000,b8 03 ff 03 00 00 00 00
2,2020-05-26 10:17:46.953,18ff7500,16 00 01 00 01 00 00 00
2,2020-05-26 10:17:46.958,cff3134,00 01 00 75 00 10 14 85
3,2020-05-26 10:17:46.964,18ff7601,de 01 00 00 00 00 00 00
1,2020-05-26 10:17:46.999,cf02ae2,e7 7c 2c 7d 0f 7d 00 05
1,2020-05-26 10:17:47.000,8f02de2,f6 7c 1c 7d c9 80 00 00
1,2020-05-26 10:17:47.001,cf029e2,4c d3 7d 53 b4 7c 00 05
3,2020-05-26 10:17:47.011,18ff7701,da 06 22 07 20 08 60 08
3,2020-05-26 10:17:47.018,cff3134,00 01 00 56 00 10 14 85
2,2020-05-26 10:17:47.043,18ff7700,69 08 87 08 17 08 33 08
3,2020-05-26 10:17:47.058,18ff7801,e3 03 02 04 da 04 ea 04
4,2020-05-26 10:17:47.058,18ff1001,f4 03 1a 04 00 00 00 00
4,2020-05-26 10:17:47.070,18ff1101,ee 03 1a 04 00 00 00 00
2,2020-05-26 10:17:47.088,18ff7800,20 06 fc 05 e6 04 dc 04
1,2020-05-26 10:17:47.099,cf02ae2,e9 7c 28 7d 0e 7d 00 05
1,2020-05-26 10:17:47.100,8f02de2,f4 7c 1c 7d c8 80 00 00
1,2020-05-26 10:17:47.101,cf029e2,4c d3 7d 5b b4 7c 00 05
3,2020-05-26 10:17:47.104,18ff3001,03 01 27 f1 03 8d 14 e4
2,2020-05-26 10:17:47.132,18ff3000,03 01 27 f1 03 8d 14 44
4,2020-05-26 10:17:47.132,18ff1000,bf 03 ff 03 00 00 00 00
4,2020-05-26 10:17:47.144,18ff1100,d8 03 fd 03 00 00 00 00
3,2020-05-26 10:17:47.197,18ff7101,15 08 09 08 fc 07 da 05
2,2020-05-26 10:17:47.198,cff3134,00 01 00 79 00 10 14 85
1,2020-05-26 10:17:47.199,cf02ae2,e9 7c 2f 7d 11 7d 00 05
1,2020-05-26 10:17:47.200,8f02de2,f5 7c 1c 7d c7 80 00 00
1,2020-05-26 10:17:47.201,cf029e2,7b d3 7d 46 b4 7c 00 05
2,2020-05-26 10:17:47.222,18ff7100,06 08 11 08 14 08 d7 05
4,2020-05-26 10:17:47.256,18ff1001,f3 03 1b 04 00 00 00 00
3,2020-05-26 10:17:47.258,cff3134,00 01 00 56 00 10 14 85
2,2020-05-26 10:17:47.267,18ff7200,19 08 34 08 f5 07 db 03
4,2020-05-26 10:17:47.268,18ff1101,ef 03 1b 04 00 00 00 00
3,2020-05-26 10:17:47.291,18ff7301,22 07 5e 08 03 04 e9 04
1,2020-05-26 10:17:47.299,cf02ae2,e5 7c 24 7d 10 7d 00 05
1,2020-05-26 10:17:47.300,8f02de2,f5 7c 1b 7d c8 80 00 00
1,2020-05-26 10:17:47.301,cf029e2,6b d3 7d 01 b4 7c 00 05
2,2020-05-26 10:17:47.311,18ff7300,87 08 38 08 fd 05 db 04
4,2020-05-26 10:17:47.323,18ff1000,bf 03 02 04 00 00 00 00
4,2020-05-26 10:17:47.334,18ff1100,de 03 fe 03 00 00 00 00
4,2020-05-26 10:17:47.345,18ff1200,00 00 00 00 00 00 00 00
4,2020-05-26 10:17:47.356,18ff1300,00 00 00 00 00 00 00 00
4,2020-05-26 10:17:47.367,18ff1600,ff ff ff ff 00 00 00 00
3,2020-05-26 10:17:47.378,cff3334,00 00 00 00 01 00 00 00
3,2020-05-26 10:17:47.384,18ff7501,25 00 f1 03 27 00 01 00
1,2020-05-26 10:17:47.399,cf02ae2,ea 7c 28 7d 16 7d 00 05
1,2020-05-26 10:17:47.400,8f02de2,f6 7c 1c 7d c7 80 00 00
1,2020-05-26 10:17:47.401,cf029e2,3e d3 7d c5 b3 7c 00 05
2,2020-05-26 10:17:47.401,18ff7500,19 00 00 00 00 00 05 00
3,2020-05-26 10:17:47.431,18ff7601,db 01 00 00 00 00 00 00
2,2020-05-26 10:17:47.438,cff3134,00 01 00 77 00 10 14 85
2,2020-05-26 10:17:47.446,18ff7600,00 00 00 00 00 00 00 00
4,2020-05-26 10:17:47.454,18ff1001,f5 03 19 04 00 00 00 00
4,2020-05-26 10:17:47.466,18ff1101,ee 03 1a 04 00 00 00 00
3,2020-05-26 10:17:47.477,18ff7701,da 06 20 07 20 08 5b 08
4,2020-05-26 10:17:47.477,18ff1201,00 00 00 00 00 00 00 00
4,2020-05-26 10:17:47.489,18ff1301,00 00 00 00 00 00 00 00
2,2020-05-26 10:17:47.490,18ff7700,69 08 89 08 17 08 30 08
3,2020-05-26 10:17:47.498,cff3134,00 01 00 56 00 10 14 85
1,2020-05-26 10:17:47.499,cf02ae2,eb 7c 22 7d 0f 7d 00 05
1,2020-05-26 10:17:47.500,8f02de2,f6 7c 1a 7d c9 80 00 00
4,2020-05-26 10:17:47.500,18ff1601,ff ff ff ff 00 00 00 00
1,2020-05-26 10:17:47.501,cf029e2,1c d3 7d 65 b3 7c 00 05
4,2020-05-26 10:17:47.501,18ff6000,da 05 ef 03 00 01 00 01
1,2020-05-26 10:17:47.508,1dff017f,00 71 8c 80 8a 02 50 4f
1,2020-05-26 10:17:47.508,1dff017f,01 49 4e 54 2d 31 00 20
1,2020-05-26 10:17:47.509,1dff017f,02 20 20 20 20 20 20 20
1,2020-05-26 10:17:47.509,1dff017f,03 20 20 20 20 20 20 20
1,2020-05-26 10:17:47.511,1dff017f,04 20 20 20 20 20 20 20
1,2020-05-26 10:17:47.512,1dff017f,05 20 20 01 04 00 47 4f
4,2020-05-26 10:17:47.512,18ff1000,be 03 00 04 00 00 00 00
1,2020-05-26 10:17:47.513,1dff017f,06 37 33 43 00 20 20 20
1,2020-05-26 10:17:47.513,1dff017f,07 20 41 75 67 20 32 31
1,2020-05-26 10:17:47.514,1dff017f,08 20 32 30 31 33 00 20
1,2020-05-26 10:17:47.514,1dff017f,09 20 20 20 20 20 20 20
1,2020-05-26 10:17:47.515,1dff017f,0a 20 20 20 20 20 20 20
1,2020-05-26 10:17:47.516,1dff017f,0b 20 20 20 20 20 31 30
1,2020-05-26 10:17:47.516,1dff017f,0c 3a 32 33 3a 30 38 00
1,2020-05-26 10:17:47.517,1dff017f,0d 20 20 20 20 20 20 20
1,2020-05-26 10:17:47.517,1dff017f,0e 20 20 20 20 20 20 20
1,2020-05-26 10:17:47.518,1dff017f,0f 20 20 20 20 20 20 20
1,2020-05-26 10:17:47.518,1dff017f,10 20 20 ff ff ff ff ff
1,2020-05-26 10:17:47.519,1dff0b7f,00 0a 8c 80 95 07 00 00
1,2020-05-26 10:17:47.520,1dff0b7f,01 00 00 00 00 ff ff ff
1,2020-05-26 10:17:47.521,18eaff7f,00 ee 00 7d c9 80 00 00
1,2020-05-26 10:17:47.522,9f8027f,00 fc ff ff ff ff ff ff
1,2020-05-26 10:17:47.522,9f8017f,ff ff ff 7f ff ff ff 7f
1,2020-05-26 10:17:47.523,9f1127f,00 1b c6 ff 7f ff 7f fd
4,2020-05-26 10:17:47.523,18ff1100,d9 03 fd 03 00 00 00 00
3,2020-05-26 10:17:47.523,18ff7801,e3 03 02 04 da 04 e9 04
1,2020-05-26 10:17:47.524,df1137f,00 df 01 00 00 00 00 00
2,2020-05-26 10:17:47.535,18ff7800,20 06 fa 05 e6 04 d8 04
3,2020-05-26 10:17:47.571,18ff3001,03 01 27 f1 03 8d 14 e5
2,2020-05-26 10:17:47.580,18ff3000,03 01 27 f1 03 8d 14 45
1,2020-05-26 10:17:47.599,cf02ae2,e5 7c 28 7d 11 7d 00 05
1,2020-05-26 10:17:47.600,8f02de2,f4 7c 1c 7d c7 80 00 00
1,2020-05-26 10:17:47.601,cf029e2,24 d3 7d 71 b3 7c 00 05
1,2020-05-26 10:17:47.609,9f1127f,00 4a c6 ff 7f ff 7f fd
1,2020-05-26 10:17:47.610,df1137f,00 d7 43 ff ff ff ff ff
3,2020-05-26 10:17:47.618,18ff7001,00 00 00 00 00 00 00 00
2,2020-05-26 10:17:47.625,18ff7000,00 00 00 00 00 00 00 00
4,2020-05-26 10:17:47.652,18ff1001,f3 03 1a 04 00 00 00 00
3,2020-05-26 10:17:47.664,18ff7101,15 08 09 08 fd 07 da 05
4,2020-05-26 10:17:47.664,18ff1101,ed 03 1a 04 00 00 00 00
2,2020-05-26 10:17:47.669,18ff7100,06 08 10 08 14 08 d7 05
2,2020-05-26 10:17:47.678,cff3134,00 01 00 78 00 10 14 85
1,2020-05-26 10:17:47.699,cf02ae2,e9 7c 28 7d 12 7d 00 05
1,2020-05-26 10:17:47.700,8f02de2,f3 7c 1b 7d c7 80 00 00
1,2020-05-26 10:17:47.701,cf029e2,1e d3 7d 20 b3 7c 00 05
4,2020-05-26 10:17:47.703,18ff1000,bf 03 ff 03 00 00 00 00
3,2020-05-26 10:17:47.710,18ff7201,01 08 22 08 19 08 ef 03
4,2020-05-26 10:17:47.714,18ff1100,de 03 00 04 00 00 00 00
4,2020-05-26 10:17:47.725,18fff000,00 00 00 00 00 00 00 00
3,2020-05-26 10:17:47.738,cff3134,00 01 00 55 00 10 14 85
3,2020-05-26 10:17:47.757,18ff7301,26 07 62 08 00 04 e3 04
1,2020-05-26 10:17:47.758,9f1127f,00 79 c6 ff 7f ff 7f fd
1,2020-05-26 10:17:47.759,df1137f,00 1c ac ff ff ff ff ff
2,2020-05-26 10:17:47.760,18ff7300,8a 08 35 08 fd 05 dc 04
1,2020-05-26 10:17:47.799,cf02ae2,e4 7c 2c 7d 10 7d 00 05
1,2020-05-26 10:17:47.800,8f02de2,f4 7c 1b 7d c8 80 00 00
1,2020-05-26 10:17:47.801,cf029e2,63 d3 7d 12 b2 7c 00 05
3,2020-05-26 10:17:47.804,18ff7401,ff 0f 2b 00 02 00 00 00
2,2020-05-26 10:17:47.804,18ff7400,ff 0f 28 00 02 00 00 00
1,2020-05-26 10:17:47.808,9f1127f,00 95 c6 ff 7f ff 7f fd
1,2020-05-26 10:17:47.809,df1137f,00 cc 37 00 00 ff ff ff
4,2020-05-26 10:17:47.839,18ff6001,d7 05 db 03 00 01 00 01
2,2020-05-26 10:17:47.848,18ff7500,1c 00 00 00 00 00 00 00
3,2020-05-26 10:17:47.850,18ff7501,28 00 a0 0f 00 00 19 00
4,2020-05-26 10:17:47.850,18ff1001,f5 03 1c 04 00 00 00 00
4,2020-05-26 10:17:47.862,18ff1101,ed 03 19 04 00 00 00 00
4,2020-05-26 10:17:47.893,18ff1000,c6 03 f8 03 00 00 00 00
3,2020-05-26 10:17:47.897,18ff7601,cc 01 00 00 00 00 00 00
1,2020-05-26 10:17:47.899,cf02ae2,e5 7c 2a 7d 13 7d 00 05
1,2020-05-26 10:17:47.900,8f02de2,f6 7c 1c 7d c7 80 00 00
1,2020-05-26 10:17:47.901,cf029e2,6f d3 7d bf b1 7c 00 05
4,2020-05-26 10:17:47.904,18ff1100,e2 03 f9 03 00 00 00 00
1,2020-05-26 10:17:47.908,9f1127f,00 a7 c6 ff 7f ff 7f fd
1,2020-05-26 10:17:47.909,df1137f,00 cd 85 ff ff ff ff ff
2,2020-05-26 10:17:47.918,cff3134,00 01 00 79 00 10 14 85
2,2020-05-26 10:17:47.939,18ff7700,69 08 89 08 17 08 33 08
3,2020-05-26 10:17:47.944,18ff7701,da 06 29 07 20 08 63 08
3,2020-05-26 10:17:47.978,cff3134,00 01 00 56 00 10 14 85
2,2020-05-26 10:17:47.983,18ff7800,20 06 fc 05 e6 04 d9 04
3,2020-05-26 10:17:47.991,18ff7801,e3 03 fe 03 da 04 e4 04
1,2020-05-26 10:17:47.999,cf02ae2,e9 7c 2e 7d 11 7d 00 05
1,2020-05-26 10:17:48.000,8f02de2,f5 7c 1b 7d c8 80 00 00
1,2020-05-26 10:17:48.001,cf029e2,57 d3 7d bd b1 7c 00 05
1,2020-05-26 10:17:48.009,9f1127f,00 b2 c6 ff 7f ff 7f fd
1,2020-05-26 10:17:48.009,df1137f,00 5b 7d ff ff ff ff ff
2,2020-05-26 10:17:48.027,18ff3000,03 01 27 f1 03 8d 14 46
3,2020-05-26 10:17:48.037,18ff3001,03 01 27 f1 03 8d 14 e6
4,2020-05-26 10:17:48.049,18ff1001,f3 03 1e 04 00 00 00 00
4,2020-05-26 10:17:48.060,18ff1101,eb 03 1d 04 00 00 00 00
4,2020-05-26 10:17:48.083,18ff1000,bc 03 00 04 00 00 00 00
4,2020-05-26 10:17:48.094,18ff1100,db 03 fc 03 00 00 00 00
1,2020-05-26 10:17:48.099,cf02ae2,e5 7c 2e 7d 0d 7d 00 05
1,2020-05-26 10:17:48.100,8f02de2,f5 7c 1d 7d c6 80 00 00
1,2020-05-26 10:17:48.101,cf029e2,63 d3 7d 27 b2 7c 00 05
1,2020-05-26 10:17:48.108,9f1127f,00 ae c6 ff 7f ff 7f fd
1,2020-05-26 10:17:48.109,df1137f,00 c0 75 ff ff ff ff ff
2,2020-05-26 10:17:48.118,18ff7100,06 08 11 08 14 08 d7 05
3,2020-05-26 10:17:48.131,18ff7101,15 08 09 08 fc 07 da 05
2,2020-05-26 10:17:48.158,cff3134,00 01 00 78 00 10 14 85
1,2020-05-26 10:17:48.200,cf02ae2,e3 7c 2a 7d 0e 7d 00 05
1,2020-05-26 10:17:48.200,8f02de2,f7 7c 1a 7d c7 80 00 00
1,2020-05-26 10:17:48.201,cf029e2,7a d3 7d f2 b1 7c 00 05
2,2020-05-26 10:17:48.207,18ff7300,85 08 32 08 f9 05 d7 04
1,2020-05-26 10:17:48.209,9f1127f,00 b2 c6 ff 7f ff 7f fd
1,2020-05-26 10:17:48.210,df1137f,00 21 16 00 00 ff ff ff
1,2020-05-26 10:17:48.211,df1197f,00 ff 7f b4 02 b4 ff ff
3,2020-05-26 10:17:48.218,cff3134,00 01 00 53 00 10 14 85
3,2020-05-26 10:17:48.223,18ff7301,20 07 60 08 04 04 e9 04
4,2020-05-26 10:17:48.247,18ff1001,f4 03 1b 04 00 00 00 00
2,2020-05-26 10:17:48.251,18ff7400,ff 0f 27 00 02 00 00 00
4,2020-05-26 10:17:48.258,18ff1101,ed 03 19 04 00 00 00 00
4,2020-05-26 10:17:48.274,18ff1000,bb 03 00 04 00 00 00 00
4,2020-05-26 10:17:48.286,18ff1100,dc 03 fc 03 00 00 00 00
2,2020-05-26 10:17:48.298,18ff7500,1f 00 88 13 14 00 00 00
1,2020-05-26 10:17:48.299,cf02ae2,e2 7c 27 7d 10 7d 00 05
1,2020-05-26 10:17:48.300,8f02de2,f4 7c 1b 7d c8 80 00 00
1,2020-05-26 10:17:48.301,cf029e2,be ca 7d 5f c1 7c 00 05
1,2020-05-26 10:17:48.309,9f1127f,00 b4 c6 ff 7f ff 7f fd
1,2020-05-26 10:17:48.310,df1137f,00 ac 69 00 00 ff ff 7f
3,2020-05-26 10:17:48.317,18ff7501,2b 00 a0 0f 19 00 02 00
3,2020-05-26 10:17:48.364,18ff7601,d6 01 00 00 00 00 00 00
2,2020-05-26 10:17:48.386,18ff7700,69 08 87 08 17 08 34 08
2,2020-05-26 10:17:48.398,cff3134,00 01 00 78 00 10 14 85
1,2020-05-26 10:17:48.399,cf02ae2,e8 7c 25 7d 12 7d 00 05
1,2020-05-26 10:17:48.400,8f02de2,f6 7c 1c 7d c8 80 00 00
1,2020-05-26 10:17:48.401,cf029e2,d3 ca 7d 44 c1 7c 00 05
3,2020-05-26 10:17:48.410,18ff7701,da 06 22 07 20 08 5a 08
1,2020-05-26 10:17:48.410,df1137f,00 a1 5a 00 00 ff ff ff
2,2020-05-26 10:17:48.430,18ff7800,20 06 fa 05 e6 04 dd 04
4,2020-05-26 10:17:48.433,18ff6001,d7 05 da 03 00 01 00 01
4,2020-05-26 10:17:48.445,18ff1001,f5 03 1c 04 00 00 00 00
3,2020-05-26 10:17:48.456,18ff7801,e3 03 07 04 da 04 eb 04
4,2020-05-26 10:17:48.456,18ff1101,ed 03 1b 04 00 00 00 00
3,2020-05-26 10:17:48.458,cff3134,00 01 00 56 00 10 14 85
4,2020-05-26 10:17:48.464,18ff1000,bb 03 ff 03 00 00 00 00
2,2020-05-26 10:17:48.476,18ff3000,03 01 27 f1 03 8d 14 47
4,2020-05-26 10:17:48.476,18ff1100,dc 03 fe 03 00 00 00 00
1,2020-05-26 10:17:48.500,cf02ae2,ed 7c 26 7d 10 7d 00 05
1,2020-05-26 10:17:48.500,8f02de2,f6 7c 1b 7d c8 80 00 00
1,2020-05-26 10:17:48.501,cf029e2,08 cb 7d c3 c0 7c 00 05
3,2020-05-26 10:17:48.504,18ff3001,03 01 27 f1 03 8d 14 e7
1,2020-05-26 10:17:48.559,9f1127f,00 b0 c6 ff 7f ff 7f fd
1,2020-05-26 10:17:48.560,df1137f,00 86 f2 00 00 ff ff ff
1,2020-05-26 10:17:48.599,cf02ae2,ea 7c 2c 7d 11 7d 00 05
1,2020-05-26 10:17:48.600,8f02de2,f5 7c 1b 7d c5 80 00 00
1,2020-05-26 10:17:48.601,cf029e2,b6 cb 7d ff bf 7c 00 05
1,2020-05-26 10:17:48.608,9f1127f,00 aa c6 ff 7f ff 7f fd
1,2020-05-26 10:17:48.609,df1137f,00 f2 5d 01 00 ff ff ff
2,2020-05-26 10:17:48.609,18ff7200,19 08 34 08 f5 07 da 03
4,2020-05-26 10:17:48.631,18ff6001,d7 05 db 03 00 01 00 01
2,2020-05-26 10:17:48.639,cff3134,00 01 00 78 00 10 14 85
4,2020-05-26 10:17:48.643,18ff1001,f5 03 1b 04 00 00 00 00
2,2020-05-26 10:17:48.655,18ff7300,89 08 38 08 fb 05 d9 04
4,2020-05-26 10:17:48.656,18ff1000,bc 03 00 04 00 00 00 00
4,2020-05-26 10:17:48.667,18ff1100,da 03 00 04 00 00 00 00
4,2020-05-26 10:17:48.678,18ff1200,00 00 00 00 00 00 00 00
4,2020-05-26 10:17:48.689,18ff1300,00 00 00 00 00 00 00 00
3,2020-05-26 10:17:48.690,18ff7301,20 07 5d 08 07 04 e6 04
3,2020-05-26 10:17:48.698,cff3134,00 01 00 56 00 10 14 85
1,2020-05-26 10:17:48.700,cf02ae2,e6 7c 28 7d 0e 7d 00 05
1,2020-05-26 10:17:48.700,8f02de2,f3 7c 1c 7d c9 80 00 00
2,2020-05-26 10:17:48.700,18ff7400,ff 0f 28 00 02 00 00 00
4,2020-05-26 10:17:48.700,18ff1600,ff ff ff ff 00 00 00 00
1,2020-05-26 10:17:48.701,cf029e2,09 cc 7d d5 be 7c 00 05
1,2020-05-26 10:17:48.709,9f1127f,00 a1 c6 ff 7f ff 7f fd
1,2020-05-26 10:17:48.710,df1137f,00 70 6f 00 00 ff ff ff
2,2020-05-26 10:17:48.744,18ff7500,22 00 01 00 01 00 00 00
2,2020-05-26 10:17:48.759,cff3334,00 00 00 00 01 00 00 00
3,2020-05-26 10:17:48.783,18ff7501,2e 00 d0 07 64 00 64 00
2,2020-05-26 10:17:48.788,18ff7600,00 00 00 00 00 00 00 00
1,2020-05-26 10:17:48.800,cf02ae2,eb 7c 27 7d 10 7d 00 05
1,2020-05-26 10:17:48.800,8f02de2,f5 7c 1e 7d c7 80 00 00
1,2020-05-26 10:17:48.801,cf029e2,84 cc 7d 87 bd 7c 00 05
1,2020-05-26 10:17:48.808,9f8027f,00 fc ff ff ff ff ff ff
1,2020-05-26 10:17:48.809,9f8017f,ff ff ff 7f ff ff ff 7f
1,2020-05-26 10:17:48.809,9f1127f,00 92 c6 ff 7f ff 7f fd
1,2020-05-26 10:17:48.810,df1137f,00 a1 b6 ff ff ff ff ff
3,2020-05-26 10:17:48.829,18ff7601,d1 01 00 00 00 00 00 00
2,2020-05-26 10:17:48.834,18ff7700,69 08 88 08 17 08 34 08
4,2020-05-26 10:17:48.834,18ff6000,da 05 ef 03 00 01 00 01
