5615452.54357,1,8f02de2,4,8,e1,7c,0f,7d,cf,80,0,0,277200711,2024-05-31 16:47:43
5615452.54382,2,18ffa681,4,8,fc,ff,ff,ff,ff,ff,ff,ff,277200712,2024-05-31 16:47:43
5615452.54412,1,cf029e2,4,8,5c,6d,7d,93,2f,7c,0,5,277200713,2024-05-31 16:47:43
5615452.553,1,cf02ae2,4,8,c2,7c,ed,7c,27,7d,0,5,277200714,2024-05-31 16:47:43
5615452.55356,1,8f02de2,4,8,e2,7c,0f,7d,cf,80,0,0,277200715,2024-05-31 16:47:43
5615452.55412,1,cf029e2,4,8,69,6d,7d,a6,2e,7c,0,5,277200716,2024-05-31 16:47:43
5615452.56141,2,cfff125,4,8,9b,0b,55,8,4c,8,1,0,277200717,2024-05-31 16:47:43
5615452.56301,1,cf02ae2,4,8,bf,7c,ec,7c,25,7d,0,5,277200718,2024-05-31 16:47:43
5615452.56357,1,8f02de2,4,8,e2,7c,0f,7d,cf,80,0,0,277200719,2024-05-31 16:47:43
5615452.56412,1,cf029e2,4,8,6f,6d,7d,ba,2d,7c,0,5,277200720,2024-05-31 16:47:43
5615452.57301,1,cf02ae2,4,8,bc,7c,f2,7c,21,7d,0,5,277200721,2024-05-31 16:47:43
5615452.57357,1,8f02de2,4,8,e2,7c,0f,7d,cf,80,0,0,277200722,2024-05-31 16:47:43
5615452.57412,1,cf029e2,4,8,6e,6d,7d,d1,2c,7c,0,5,277200723,2024-05-31 16:47:43
5615452.58142,2,cfff225,4,8,d4,7,1a,8,17,8,1,0,277200724,2024-05-31 16:47:43
5615452.583,1,cf02ae2,4,8,c2,7c,f2,7c,23,7d,0,5,277200725,2024-05-31 16:47:43
5615452.58356,1,8f02de2,4,8,e2,7c,0f,7d,d0,80,0,0,277200726,2024-05-31 16:47:43
5615452.58411,1,cf029e2,4,8,65,6d,7d,f1,2b,7c,0,5,277200727,2024-05-31 16:47:43
5615452.59192,2,18ffa280,4,8,7f,2,ff,ff,ff,ff,ff,ff,277200728,2024-05-31 16:47:43
5615452.59264,2,18ffa380,4,8,5,ff,ff,ff,ff,ff,ff,ff,277200729,2024-05-31 16:47:43
5615452.59301,1,cf02ae2,4,8,c5,7c,f0,7c,23,7d,0,5,277200730,2024-05-31 16:47:43
5615452.59332,2,18ffa580,4,8,0,0,ff,ff,ff,ff,ff,ff,277200731,2024-05-31 16:47:43
5615452.59357,1,8f02de2,4,8,e2,7c,0e,7d,d0,80,0,0,277200732,2024-05-31 16:47:43
5615452.59412,1,cf029e2,4,8,61,6d,7d,16,2b,7c,0,5,277200733,2024-05-31 16:47:43
5615452.6014,1,9f8027f,4,8,0,fc,72,59,82,0,ff,ff,277200734,2024-05-31 16:47:43
5615452.60194,1,9f8017f,4,8,b4,eb,99,16,17,0e,3,b7,277200735,2024-05-31 16:47:43
5615452.6025,1,9f1127f,4,8,0,9a,d3,ff,7f,b7,8,fd,277200736,2024-05-31 16:47:43
5615452.60305,1,cf02ae2,4,8,c7,7c,ee,7c,26,7d,0,5,277200737,2024-05-31 16:47:43
5615452.60362,1,df1137f,4,8,0,eb,e9,7,0,0,ff,ff,277200738,2024-05-31 16:47:43
5615452.60418,1,8f02de2,4,8,e3,7c,0e,7d,d1,80,0,0,277200739,2024-05-31 16:47:43
5615452.60473,1,cf029e2,4,8,5a,6d,7d,44,2a,7c,0,5,277200740,2024-05-31 16:47:43
5615452.60975,2,cff3134,4,8,0,0,0,1c,0,1,1,0,277200741,2024-05-31 16:47:43
5615452.61301,1,cf02ae2,4,8,c1,7c,f3,7c,26,7d,0,5,277200742,2024-05-31 16:47:43
5615452.61357,1,8f02de2,4,8,e3,7c,0d,7d,d1,80,0,0,277200743,2024-05-31 16:47:43
5615452.61412,1,cf029e2,4,8,4e,6d,7d,7e,29,7c,0,5,277200744,2024-05-31 16:47:43
5615452.61977,2,cff3334,4,8,0,0,0,0,1,0,0,0,277200745,2024-05-31 16:47:43
5615452.62141,2,cfff125,4,8,9b,0b,55,8,4c,8,1,0,277200746,2024-05-31 16:47:43
5615452.623,1,cf02ae2,4,8,bd,7c,f2,7c,22,7d,0,5,277200747,2024-05-31 16:47:43
5615452.62356,1,8f02de2,4,8,e3,7c,0d,7d,d1,80,0,0,277200748,2024-05-31 16:47:43
5615452.62412,1,cf029e2,4,8,37,6d,7d,bf,28,7c,0,5,277200749,2024-05-31 16:47:43
5615452.63302,1,cf02ae2,4,8,c2,7c,ee,7c,23,7d,0,5,277200750,2024-05-31 16:47:43
5615452.63357,1,8f02de2,4,8,e2,7c,0d,7d,d1,80,0,0,277200751,2024-05-31 16:47:43
5615452.63413,1,cf029e2,4,8,14,6d,7d,f1,27,7c,0,5,277200752,2024-05-31 16:47:43
5615452.64142,2,cfff225,4,8,d4,7,17,8,19,8,1,0,277200753,2024-05-31 16:47:43
5615452.64302,1,cf02ae2,4,8,be,7c,e7,7c,27,7d,0,5,277200754,2024-05-31 16:47:43
5615452.64357,1,8f02de2,4,8,e2,7c,0d,7d,d1,80,0,0,277200755,2024-05-31 16:47:43
5615452.64412,1,cf029e2,4,8,f6,6c,7d,0f,27,7c,0,5,277200756,2024-05-31 16:47:43
5615452.65301,1,cf02ae2,4,8,bc,7c,e9,7c,26,7d,0,5,277200757,2024-05-31 16:47:43
5615452.65356,1,8f02de2,4,8,e2,7c,0d,7d,d0,80,0,0,277200758,2024-05-31 16:47:43
5615452.65411,1,cf029e2,4,8,d2,6c,7d,1e,26,7c,0,5,277200759,2024-05-31 16:47:43
5615452.663,1,cf02ae2,4,8,bb,7c,ee,7c,23,7d,0,5,277200760,2024-05-31 16:47:43
5615452.66356,1,8f02de2,4,8,e2,7c,0d,7d,d0,80,0,0,277200761,2024-05-31 16:47:43
5615452.66411,1,cf029e2,4,8,ae,6c,7d,37,25,7c,0,5,277200762,2024-05-31 16:47:43
5615452.67301,1,cf02ae2,4,8,be,7c,ef,7c,24,7d,0,5,277200763,2024-05-31 16:47:43
5615452.67357,1,8f02de2,4,8,e2,7c,0e,7d,d1,80,0,0,277200764,2024-05-31 16:47:43
5615452.67412,1,cf029e2,4,8,8d,6c,7d,67,24,7c,0,5,277200765,2024-05-31 16:47:43
5615452.68141,2,cfff125,4,8,9c,0b,55,8,4c,8,1,0,277200766,2024-05-31 16:47:43
5615452.683,1,cf02ae2,4,8,b4,7c,ec,7c,25,7d,0,5,277200767,2024-05-31 16:47:43
5615452.68356,1,8f02de2,4,8,e2,7c,0d,7d,d1,80,0,0,277200768,2024-05-31 16:47:43
5615452.68411,1,cf029e2,4,8,68,6c,7d,9c,23,7c,0,5,277200769,2024-05-31 16:47:43
5615452.69103,2,18ffa780,4,8,fc,ff,ff,ff,ff,ff,ff,ff,277200770,2024-05-31 16:47:43
5615452.69158,2,cfff225,4,8,d4,7,19,8,16,8,1,0,277200771,2024-05-31 16:47:43
5615452.69301,1,cf02ae2,4,8,b8,7c,ea,7c,23,7d,0,5,277200772,2024-05-31 16:47:43
5615452.69357,1,8f02de2,4,8,e2,7c,0d,7d,d1,80,0,0,277200773,2024-05-31 16:47:43
5615452.69412,1,cf029e2,4,8,33,6c,7d,c6,22,7c,0,5,277200774,2024-05-31 16:47:43
5615452.70243,1,9f8027f,4,8,0,fc,84,59,82,0,ff,ff,277200775,2024-05-31 16:47:43
5615452.70297,1,9f8017f,4,8,ad,eb,99,16,21,0e,3,b7,277200776,2024-05-31 16:47:43
5615452.70353,1,9f1127f,4,8,0,9d,d3,ff,7f,b7,8,fd,277200777,2024-05-31 16:47:43
5615452.70408,1,cf02ae2,4,8,bd,7c,ea,7c,23,7d,0,5,277200778,2024-05-31 16:47:43
5615452.70465,1,df1137f,4,8,0,72,4,8,0,0,ff,ff,277200779,2024-05-31 16:47:43
5615452.70521,1,8f02de2,4,8,e1,7c,0d,7d,d0,80,0,0,277200780,2024-05-31 16:47:43
5615452.70576,1,cf029e2,4,8,9,6c,7d,e4,21,7c,0,5,277200781,2024-05-31 16:47:43
5615452.71301,1,cf02ae2,4,8,bb,7c,ef,7c,22,7d,0,5,277200782,2024-05-31 16:47:43
5615452.71356,1,8f02de2,4,8,e1,7c,0d,7d,d0,80,0,0,277200783,2024-05-31 16:47:43
5615452.71412,1,cf029e2,4,8,e7,6b,7d,fa,20,7c,0,5,277200784,2024-05-31 16:47:43
5615452.723,1,cf02ae2,4,8,ba,7c,e7,7c,22,7d,0,5,277200785,2024-05-31 16:47:43
5615452.72357,1,8f02de2,4,8,e0,7c,0d,7d,d0,80,0,0,277200786,2024-05-31 16:47:43
5615452.72413,1,cf029e2,4,8,be,6b,7d,10,20,7c,0,5,277200787,2024-05-31 16:47:43
5615452.72976,2,cff3134,4,8,0,0,0,1c,0,1,1,0,277200788,2024-05-31 16:47:43
5615452.73142,2,cfff125,4,8,9b,0b,52,8,4b,8,1,0,277200789,2024-05-31 16:47:43
5615452.73302,1,cf02ae2,4,8,bc,7c,e9,7c,22,7d,0,5,277200790,2024-05-31 16:47:43
5615452.73358,1,8f02de2,4,8,e0,7c,0d,7d,d0,80,0,0,277200791,2024-05-31 16:47:43
5615452.73413,1,cf029e2,4,8,91,6b,7d,1b,1f,7c,0,5,277200792,2024-05-31 16:47:43
5615452.73977,2,cff3334,4,8,0,0,0,0,1,0,0,0,277200793,2024-05-31 16:47:43
5615452.74071,2,18ffa081,4,8,8a,2,ff,ff,ff,ff,ff,ff,277200794,2024-05-31 16:47:43
5615452.7414,2,18ffa181,4,8,5,ff,ff,ff,ff,ff,ff,ff,277200795,2024-05-31 16:47:43
5615452.74208,2,18ffa481,4,8,0,0,ff,ff,ff,ff,ff,ff,277200796,2024-05-31 16:47:43
5615452.74301,1,cf02ae2,4,8,bc,7c,e9,7c,23,7d,0,5,277200797,2024-05-31 16:47:43
5615452.74357,1,8f02de2,4,8,e0,7c,0d,7d,d1,80,0,0,277200798,2024-05-31 16:47:43
5615452.74414,1,cf029e2,4,8,65,6b,7d,2c,1e,7c,0,5,277200799,2024-05-31 16:47:43
5615452.75142,2,cfff225,4,8,d4,7,19,8,18,8,1,0,277200800,2024-05-31 16:47:43
5615452.75282,2,18fff329,4,8,0,0,1,0,0,0,0,0,277200801,2024-05-31 16:47:43
5615452.75301,1,cf02ae2,4,8,b9,7c,ea,7c,25,7d,0,5,277200802,2024-05-31 16:47:43
5615452.75357,1,8f02de2,4,8,e0,7c,0d,7d,d1,80,0,0,277200803,2024-05-31 16:47:43
5615452.75413,1,cf029e2,4,8,36,6b,7d,3c,1d,7c,0,5,277200804,2024-05-31 16:47:43
5615452.7596,2,18ff3029,4,8,3,1,55,0,0,0,0,0,277200805,2024-05-31 16:47:43
5615452.76301,1,cf02ae2,4,8,b6,7c,ea,7c,24,7d,0,5,277200806,2024-05-31 16:47:43
5615452.76357,1,8f02de2,4,8,e0,7c,0c,7d,d2,80,0,0,277200807,2024-05-31 16:47:43
5615452.76412,1,cf029e2,4,8,fb,6a,7d,55,1c,7c,0,5,277200808,2024-05-31 16:47:43
5615452.76652,2,18ff8c29,4,8,43,f2,3,7c,11,0,0,0,277200809,2024-05-31 16:47:43
5615452.773,1,cf02ae2,4,8,bb,7c,e7,7c,27,7d,0,5,277200810,2024-05-31 16:47:43
5615452.77337,2,18ff8f29,4,8,0,0,0,0,0,0,0,0,277200811,2024-05-31 16:47:43
5615452.77357,1,8f02de2,4,8,e0,7c,0c,7d,d2,80,0,0,277200812,2024-05-31 16:47:43
5615452.77412,1,cf029e2,4,8,b8,6a,7d,6c,1b,7c,0,5,277200813,2024-05-31 16:47:43
5615452.78026,2,18fefc29,4,8,0,0,0,47,0,0,0,0,277200814,2024-05-31 16:47:43
5615452.78301,1,cf02ae2,4,8,b4,7c,e8,7c,24,7d,0,5,277200815,2024-05-31 16:47:43
5615452.78357,1,8f02de2,4,8,df,7c,0c,7d,d2,80,0,0,277200816,2024-05-31 16:47:43
5615452.78412,1,cf029e2,4,8,7c,6a,7d,6e,1a,7c,0,5,277200817,2024-05-31 16:47:43
5615452.78727,2,18ff8d29,4,8,0,0,0,0,0,1,0,0,277200818,2024-05-31 16:47:43
5615452.79129,2,18ffa280,4,8,7f,2,ff,ff,ff,ff,ff,ff,277200819,2024-05-31 16:47:43
5615452.79184,2,cfff125,4,8,9c,0b,54,8,4b,8,1,0,277200820,2024-05-31 16:47:43
5615452.79243,2,18ffa380,4,8,5,ff,ff,ff,ff,ff,ff,ff,277200821,2024-05-31 16:47:43
5615452.79301,1,cf02ae2,4,8,bb,7c,ea,7c,25,7d,0,5,277200822,2024-05-31 16:47:43
5615452.79311,2,18ffa580,4,8,0,0,ff,ff,ff,ff,ff,ff,277200823,2024-05-31 16:47:43
5615452.79357,1,8f02de2,4,8,df,7c,0c,7d,d2,80,0,0,277200824,2024-05-31 16:47:43
5615452.79412,1,cf029e2,4,8,2c,6a,7d,6a,19,7c,0,5,277200825,2024-05-31 16:47:43
5615452.79434,2,18ff1529,4,8,0,0,0,0,0,0,0,0,277200826,2024-05-31 16:47:43
5615452.80246,1,9f8027f,4,8,0,fc,95,59,7f,0,ff,ff,277200827,2024-05-31 16:47:43
5615452.803,1,9f8017f,4,8,a5,eb,99,16,2d,0e,3,b7,277200828,2024-05-31 16:47:43
5615452.80356,1,9f1127f,4,8,0,a4,d3,ff,7f,b7,8,fd,277200829,2024-05-31 16:47:43
5615452.80411,1,cf02ae2,4,8,b9,7c,e8,7c,24,7d,0,5,277200830,2024-05-31 16:47:43
5615452.80468,1,df1137f,4,8,0,d1,b1,7,0,0,ff,ff,277200831,2024-05-31 16:47:43
5615452.80524,1,8f02de2,4,8,df,7c,0b,7d,d2,80,0,0,277200832,2024-05-31 16:47:43
5615452.80579,1,cf029e2,4,8,d7,69,7d,72,18,7c,0,5,277200833,2024-05-31 16:47:43
5615452.81143,2,cfff225,4,8,d4,7,18,8,18,8,1,0,277200834,2024-05-31 16:47:43
5615452.81302,1,cf02ae2,4,8,bd,7c,e6,7c,20,7d,0,5,277200835,2024-05-31 16:47:43
5615452.81359,1,8f02de2,4,8,df,7c,0a,7d,d2,80,0,0,277200836,2024-05-31 16:47:43
5615452.81414,1,cf029e2,4,8,73,69,7d,79,17,7c,0,5,277200837,2024-05-31 16:47:43
5615452.82302,1,cf02ae2,4,8,ba,7c,e6,7c,1f,7d,0,5,277200838,2024-05-31 16:47:43
5615452.82358,1,8f02de2,4,8,df,7c,0a,7d,d2,80,0,0,277200839,2024-05-31 16:47:43
5615452.82414,1,cf029e2,4,8,13,69,7d,7b,16,7c,0,5,277200840,2024-05-31 16:47:43
5615452.83302,1,cf02ae2,4,8,b9,7c,e2,7c,20,7d,0,5,277200841,2024-05-31 16:47:43
5615452.83358,1,8f02de2,4,8,df,7c,0a,7d,d3,80,0,0,277200842,2024-05-31 16:47:43
5615452.83414,1,cf029e2,4,8,b2,68,7d,80,15,7c,0,5,277200843,2024-05-31 16:47:43
5615452.84302,1,cf02ae2,4,8,bb,7c,e1,7c,20,7d,0,5,277200844,2024-05-31 16:47:43
5615452.84358,1,8f02de2,4,8,e0,7c,0a,7d,d3,80,0,0,277200845,2024-05-31 16:47:43
5615452.84414,1,cf029e2,4,8,50,68,7d,88,14,7c,0,5,277200846,2024-05-31 16:47:43
5615452.84976,2,cff3134,4,8,0,0,0,1b,0,1,1,0,277200847,2024-05-31 16:47:43
5615452.85143,2,cfff125,4,8,9c,0b,54,8,4c,8,1,0,277200848,2024-05-31 16:47:43
5615452.85302,1,cf02ae2,4,8,b9,7c,e0,7c,1f,7d,0,5,277200849,2024-05-31 16:47:43
5615452.85358,1,8f02de2,4,8,e0,7c,0a,7d,d5,80,0,0,277200850,2024-05-31 16:47:43
5615452.85414,1,cf029e2,4,8,ec,67,7d,98,13,7c,0,5,277200851,2024-05-31 16:47:43
5615452.85977,2,cff3334,4,8,0,0,0,0,1,0,0,0,277200852,2024-05-31 16:47:43
5615452.86302,1,cf02ae2,4,8,b7,7c,e2,7c,22,7d,0,5,277200853,2024-05-31 16:47:43
5615452.86358,1,8f02de2,4,8,e0,7c,9,7d,d6,80,0,0,277200854,2024-05-31 16:47:43
5615452.86413,1,cf029e2,4,8,7a,67,7d,ab,12,7c,0,5,277200855,2024-05-31 16:47:43
5615452.87143,2,cfff225,4,8,d3,7,19,8,18,8,1,0,277200856,2024-05-31 16:47:43
5615452.87302,1,cf02ae2,4,8,b4,7c,e6,7c,20,7d,0,5,277200857,2024-05-31 16:47:43
5615452.87358,1,8f02de2,4,8,e0,7c,9,7d,d6,80,0,0,277200858,2024-05-31 16:47:43
5615452.87414,1,cf029e2,4,8,6,67,7d,bf,11,7c,0,5,277200859,2024-05-31 16:47:43
5615452.88302,1,cf02ae2,4,8,b5,7c,e6,7c,21,7d,0,5,277200860,2024-05-31 16:47:43
5615452.88358,1,8f02de2,4,8,df,7c,9,7d,d6,80,0,0,277200861,2024-05-31 16:47:43
5615452.88414,1,cf029e2,4,8,8f,66,7d,d4,10,7c,0,5,277200862,2024-05-31 16:47:43
5615452.89302,1,cf02ae2,4,8,bc,7c,e1,7c,23,7d,0,5,277200863,2024-05-31 16:47:43
5615452.89358,1,8f02de2,4,8,df,7c,9,7d,d5,80,0,0,277200864,2024-05-31 16:47:43
5615452.89414,1,cf029e2,4,8,1e,66,7d,e0,0f,7c,0,5,277200865,2024-05-31 16:47:43
5615452.90141,1,9f8027f,4,8,0,fc,a7,59,7f,0,ff,ff,277200866,2024-05-31 16:47:43
5615452.90195,1,9f8017f,4,8,9c,eb,99,16,38,0e,3,b7,277200867,2024-05-31 16:47:43
5615452.90251,1,9f1127f,4,8,0,ad,d3,ff,7f,b7,8,fd,277200868,2024-05-31 16:47:43
5615452.90307,1,cf02ae2,4,8,bb,7c,e5,7c,22,7d,0,5,277200869,2024-05-31 16:47:43
5615452.90363,1,df1137f,4,8,0,c2,e1,7,0,0,ff,ff,277200870,2024-05-31 16:47:43
5615452.90419,1,8f02de2,4,8,de,7c,9,7d,d4,80,0,0,277200871,2024-05-31 16:47:43
5615452.90473,1,cf029e2,4,8,b3,65,7d,dd,0e,7c,0,5,277200872,2024-05-31 16:47:43
5615452.91143,2,cfff125,4,8,9b,0b,55,8,4c,8,1,0,277200873,2024-05-31 16:47:43
5615452.91302,1,cf02ae2,4,8,b7,7c,e8,7c,20,7d,0,5,277200874,2024-05-31 16:47:43
5615452.91358,1,8f02de2,4,8,de,7c,8,7d,d5,80,0,0,277200875,2024-05-31 16:47:43
5615452.91414,1,cf029e2,4,8,3b,65,7d,ea,0d,7c,0,5,277200876,2024-05-31 16:47:43
5615452.92143,2,cfff225,4,8,d5,7,19,8,19,8,1,0,277200877,2024-05-31 16:47:43
5615452.92302,1,cf02ae2,4,8,b6,7c,e4,7c,26,7d,0,5,277200878,2024-05-31 16:47:43
5615452.92358,1,8f02de2,4,8,df,7c,8,7d,d5,80,0,0,277200879,2024-05-31 16:47:43
5615452.92413,1,cf029e2,4,8,b5,64,7d,8,0d,7c,0,5,277200880,2024-05-31 16:47:43
5615452.93302,1,cf02ae2,4,8,b4,7c,e3,7c,29,7d,0,5,277200881,2024-05-31 16:47:43
5615452.93359,1,8f02de2,4,8,e0,7c,8,7d,d5,80,0,0,277200882,2024-05-31 16:47:43
5615452.93415,1,cf029e2,4,8,30,64,7d,2d,0c,7c,0,5,277200883,2024-05-31 16:47:43
5615452.94065,2,18ffa081,4,8,8d,2,ff,ff,ff,ff,ff,ff,277200884,2024-05-31 16:47:43
5615452.94133,2,18ffa181,4,8,5,ff,ff,ff,ff,ff,ff,ff,277200885,2024-05-31 16:47:43
5615452.94201,2,18ffa481,4,8,0,0,ff,ff,ff,ff,ff,ff,277200886,2024-05-31 16:47:43
5615452.94302,1,cf02ae2,4,8,b5,7c,e3,7c,27,7d,0,5,277200887,2024-05-31 16:47:43
5615452.94358,1,8f02de2,4,8,df,7c,8,7d,d5,80,0,0,277200888,2024-05-31 16:47:43
5615452.94413,1,cf029e2,4,8,a9,63,7d,4c,0b,7c,0,5,277200889,2024-05-31 16:47:43
5615452.95302,1,cf02ae2,4,8,b6,7c,e5,7c,25,7d,0,5,277200890,2024-05-31 16:47:43
5615452.95359,1,8f02de2,4,8,df,7c,8,7d,d6,80,0,0,277200891,2024-05-31 16:47:43
5615452.95415,1,cf029e2,4,8,20,63,7d,66,0a,7c,0,5,277200892,2024-05-31 16:47:43
5615452.96143,2,cfff125,4,8,9a,0b,54,8,4b,8,1,0,277200893,2024-05-31 16:47:43
5615452.96302,1,cf02ae2,4,8,b9,7c,e4,7c,21,7d,0,5,277200894,2024-05-31 16:47:43
5615452.96359,1,8f02de2,4,8,de,7c,7,7d,d6,80,0,0,277200895,2024-05-31 16:47:43
5615452.96414,1,cf029e2,4,8,93,62,7d,7e,9,7c,0,5,277200896,2024-05-31 16:47:43
5615452.96977,2,cff3134,4,8,0,0,0,1b,0,1,1,0,277200897,2024-05-31 16:47:43
5615452.97303,1,cf02ae2,4,8,b8,7c,e3,7c,1f,7d,0,5,277200898,2024-05-31 16:47:43
5615452.97359,1,8f02de2,4,8,df,7c,7,7d,d6,80,0,0,277200899,2024-05-31 16:47:43
5615452.97415,1,cf029e2,4,8,4,62,7d,9a,8,7c,0,5,277200900,2024-05-31 16:47:43
5615452.97978,2,cff3334,4,8,0,0,0,0,1,0,0,0,277200901,2024-05-31 16:47:43
5615452.98143,2,cfff225,4,8,d4,7,19,8,18,8,1,0,277200902,2024-05-31 16:47:43
5615452.98304,1,cf02ae2,4,8,b6,7c,e0,7c,23,7d,0,5,277200903,2024-05-31 16:47:43
5615452.9836,1,8f02de2,4,8,df,7c,7,7d,d6,80,0,0,277200904,2024-05-31 16:47:43
5615452.98416,1,cf029e2,4,8,7b,61,7d,c3,7,7c,0,5,277200905,2024-05-31 16:47:43
5615452.99222,2,18ffa280,4,8,7f,2,ff,ff,ff,ff,ff,ff,277200906,2024-05-31 16:47:43
5615452.99291,2,18ffa380,4,8,5,ff,ff,ff,ff,ff,ff,ff,277200907,2024-05-31 16:47:43
5615452.99303,1,cf02ae2,4,8,b9,7c,e2,7c,26,7d,0,5,277200908,2024-05-31 16:47:43
5615452.99359,1,8f02de2,4,8,df,7c,8,7d,d6,80,0,0,277200909,2024-05-31 16:47:43
5615452.99361,2,18ffa580,4,8,0,0,ff,ff,ff,ff,ff,ff,277200910,2024-05-31 16:47:43
5615452.99416,1,cf029e2,4,8,f8,60,7d,eb,6,7c,0,5,277200911,2024-05-31 16:47:43
5615453.00246,1,9f8027f,4,8,0,fc,95,59,7f,0,ff,ff,277200912,2024-05-31 16:47:43
5615453.00301,1,9f8017f,4,8,96,eb,99,16,42,0e,3,b7,277200913,2024-05-31 16:47:43
5615453.00357,1,9f1127f,4,8,0,b0,d3,ff,7f,b7,8,fd,277200914,2024-05-31 16:47:43
5615453.00412,1,cf02ae2,4,8,bc,7c,e3,7c,21,7d,0,5,277200915,2024-05-31 16:47:43
5615453.00469,1,df1137f,4,8,0,45,ee,7,0,0,ff,ff,277200916,2024-05-31 16:47:43
5615453.00524,1,8f02de2,4,8,de,7c,8,7d,d7,80,0,0,277200917,2024-05-31 16:47:43
5615453.00581,1,cf029e2,4,8,7d,60,7d,3,6,7c,0,5,277200918,2024-05-31 16:47:43
5615453.01303,1,cf02ae2,4,8,bb,7c,e5,7c,20,7d,0,5,277200919,2024-05-31 16:47:43
5615453.01358,1,8f02de2,4,8,dd,7c,7,7d,d7,80,0,0,277200920,2024-05-31 16:47:43
5615453.01414,1,cf029e2,4,8,f6,5f,7d,0d,5,7c,0,5,277200921,2024-05-31 16:47:43
5615453.01591,2,18fff329,4,8,0,0,1,0,0,0,0,0,277200922,2024-05-31 16:47:43
5615453.02143,2,cfff125,4,8,9b,0b,56,8,4c,8,1,0,277200923,2024-05-31 16:47:43
5615453.02277,2,18ff3029,4,8,3,1,55,0,0,0,0,0,277200924,2024-05-31 16:47:43
5615453.02302,1,cf02ae2,4,8,b4,7c,e2,7c,22,7d,0,5,277200925,2024-05-31 16:47:43
5615453.02358,1,8f02de2,4,8,dd,7c,6,7d,d6,80,0,0,277200926,2024-05-31 16:47:43
5615453.02413,1,cf029e2,4,8,65,5f,7d,17,4,7c,0,5,277200927,2024-05-31 16:47:43
5615453.02956,2,18ff8c29,4,8,43,f2,3,7c,11,0,0,0,277200928,2024-05-31 16:47:43
5615453.03303,1,cf02ae2,4,8,b5,7c,e5,7c,27,7d,0,5,277200929,2024-05-31 16:47:43
5615453.03359,1,8f02de2,4,8,de,7c,6,7d,d6,80,0,0,277200930,2024-05-31 16:47:43
5615453.03414,1,cf029e2,4,8,c6,5e,7d,2b,3,7c,0,5,277200931,2024-05-31 16:47:43
5615453.03641,2,18ff8f29,4,8,0,0,0,0,0,0,0,0,277200932,2024-05-31 16:47:43
5615453.03986,2,18ffa681,4,8,fc,ff,ff,ff,ff,ff,ff,ff,277200933,2024-05-31 16:47:43
5615453.04143,2,cfff225,4,8,d4,7,19,8,18,8,1,0,277200934,2024-05-31 16:47:43
5615453.04303,1,cf02ae2,4,8,b6,7c,e3,7c,27,7d,0,5,277200935,2024-05-31 16:47:43
5615453.04359,1,8f02de2,4,8,df,7c,6,7d,d7,80,0,0,277200936,2024-05-31 16:47:43
5615453.04364,2,18fefc29,4,8,0,0,0,46,0,0,0,0,277200937,2024-05-31 16:47:43
5615453.04415,1,cf029e2,4,8,22,5e,7d,57,2,7c,0,5,277200938,2024-05-31 16:47:43
5615453.05044,2,18ff8d29,4,8,0,0,0,0,0,1,0,0,277200939,2024-05-31 16:47:43
